# Based on the Artemis Motorway drive cycle,
# time [s],current [A]
5415,1.857633
5416,1.857176
5417,1.355612
5418,0.842145
5419,1.303731
5420,0.3122
5421,0.274815
5422,2.154116
5423,1.686732
5424,2.1738
5425,1.705501
5426,2.193027
5427,1.236591
5428,1.705348
5429,2.19379
5430,2.709239
5431,1.760891
5432,2.755016
5433,2.298314
5434,2.319066
5435,2.341039
5436,1.857633
5437,2.363012
5438,1.87686
5439,1.876555
5440,2.99855
5441,1.209888
5442,1.892271
5443,2.607309
5444,1.209888
5445,3.328756
5446,1.233997
5447,1.9205
5448,2.638285
5449,1.233997
5450,2.638437
5451,1.234455
5452,1.9205
5453,2.638895
5454,1.23415
5455,1.91989
5456,1.9205
5457,1.91989
5458,1.920043
5459,1.920195
5460,1.20943
5461,1.892729
5462,2.607309
5463,0.507057
5464,2.573892
5465,1.185626
5466,2.57435
5467,1.186542
5468,1.8645
5469,2.574502
5470,1.186236
5471,2.574502
5472,1.892119
5473,1.892424
5474,2.607156
5475,1.209277
5476,2.607004
5477,1.920348
5478,1.920043
5479,2.638437
5480,1.948425
5481,2.773938
5482,1.980316
5483,1.981079
5484,2.708171
5485,2.00885
5486,2.009155
5487,2.009461
5488,2.009461
5489,2.009308
5490,2.010529
5491,2.009461
5492,2.74052
5493,2.038453
5494,1.311208
5495,2.74052
5496,2.038605
5497,2.039216
5498,2.038605
5499,2.038148
5500,2.0383
5501,2.038758
5502,2.038453
5503,2.037995
5504,2.77409
5505,2.067903
5506,2.068055
5507,2.068055
5508,2.806744
5509,2.097963
5510,2.09781
5511,2.948806
5512,1.286488
5513,2.947585
5514,1.286336
5515,2.098116
5516,0.634318
5517,1.31136
5518,0.469368
5519,1.94873
5520,1.234302
5521,1.209888
5522,1.892119
5523,1.186236
5524,1.864347
5525,1.864347
5526,1.162737
5527,1.836881
5528,1.837034
5529,1.836576
5530,1.837034
5531,2.239567
5532,1.852445
5533,2.663005
5534,1.884337
5535,3.422446
5536,2.665599
5537,1.972534
5538,1.254139
5539,1.128862
5540,1.202869
5541,1.078813
5542,1.852903
5543,1.152361
5544,0.343328
5545,0.208286
5546,1.708553
5547,2.493935
5548,1.73846
5549,1.738766
5550,0.958724
5551,-0.19501
5552,0.212406
5553,0.826429
5554,0.160372
5555,-0.244755
5556,-0.601205
5557,-1.844358
5558,-2.10071
5559,-2.101015
5560,-0.876936
5561,0.227359
5562,1.697414
5563,2.815442
5564,2.948501
5565,1.420615
5566,1.969177
5567,2.022278
5568,-0.097505
5569,1.41207
5570,1.508202
5571,-0.097505
5572,1.411612
5573,1.508354
5574,2.626688
5575,2.23621
5576,2.215763
5577,1.617151
5578,1.070573
5579,2.298466
5580,1.77203
5581,2.988632
5582,1.874723
5583,2.511025
5584,1.869383
5585,1.981842
5586,0.611124
5587,1.981842
5588,2.011902
5589,0.630198
5590,2.637064
5591,0.734874
5592,1.330434
5593,2.671092
5594,0.666972
5595,-0.317845
5596,2.691844
5597,1.952087
5598,2.702068
5599,3.512016
5600,1.473564
5601,0.11368
5602,-0.303807
5603,-0.317998
5604,-0.290379
5605,1.816892
5606,2.540322
5607,1.982147
5608,2.637217
5609,1.352865
5610,2.701762
5611,0.773327
5612,2.736858
5613,2.06363
5614,2.183108
5615,2.121614
5616,1.497826
5617,0.128634
5618,0.097658
5619,-0.60441
5620,-0.326848
5621,-0.298772
5622,1.174487
5623,3.761196
5624,3.288624
5625,2.671702
5626,2.737316
5627,2.803388
5628,2.121767
5629,2.903944
5630,2.303197
5631,2.241245
5632,2.365454
5633,2.303197
5634,1.653773
5635,0.228885
5636,0.193942
5637,0.896773
5638,1.524529
5639,0.784924
5640,-0.59205
5641,0.77348
5642,0.667124
5643,1.352712
5644,2.06714
5645,1.376974
5646,1.377279
5647,1.377432
5648,1.377279
5649,0.666972
5650,1.352102
5651,2.068055
5652,2.737774
5653,1.42504
5654,1.425498
5655,0.705119
5656,0.773632
5657,0.053712
5658,-0.652476
5659,-0.298619
5660,0.508583
5661,0.573281
5662,-0.043488
5663,-0.362402
5664,-0.629892
5665,-1.426719
5666,-2.050355
5667,-2.101167
5668,-1.962615
5669,-1.144732
5670,-0.635233
5671,-0.305638
5672,-0.704814
5673,-0.160525
5674,-0.157015
5675,0.704814
5676,1.037156
5677,2.027161
5678,1.529717
5679,2.014649
5680,2.536202
5681,2.748608
5682,2.081331
5683,3.181353
5684,2.375067
5685,3.512169
5686,2.684367
5687,2.81529
5688,3.554284
5689,3.123522
5690,2.627146
5691,3.455863
5692,2.272374
5693,2.920424
5694,1.151904
5695,2.417487
5696,1.874723
5697,2.511177
5698,0.57557
5699,-0.298772
5700,-0.349889
5701,-0.627146
5702,0.166781
5703,1.003586
5704,1.003433
5705,1.79736
5706,1.029526
5707,1.831388
5708,1.458152
5709,1.473106
5710,1.081559
5711,1.48867
5712,1.09453
5713,1.916838
5714,1.121691
5715,1.535363
5716,1.550164
5717,1.566796
5718,1.162737
5719,2.006561
5720,1.191119
5721,1.191119
5722,1.61471
5723,1.631342
5724,1.219959
5725,1.220111
5726,1.561913
5727,1.231556
5728,1.231708
5729,1.660639
5730,0.818647
5731,1.231556
5732,1.660334
5733,0.818799
5734,1.660792
5735,0.818952
5736,0.890974
5737,1.561761
5738,0.891127
5739,1.561303
5740,0.891127
5741,1.219806
5742,1.561761
5743,0.890974
5744,1.219959
5745,1.219654
5746,1.561761
5747,0.891127
5748,1.219959
5749,1.992981
5750,0.818494
5751,2.094759
5752,1.260548
5753,1.694514
5754,1.711452
5755,2.170443
5756,1.76257
5757,2.228733
5758,1.815824
5759,2.745251
5760,2.348516
5761,2.296178
5762,2.897993
5763,2.489509
5764,2.054017
5765,3.038376
5766,2.132906
5767,2.64271
5768,2.193942
5769,2.215152
5770,2.731975
5771,1.780117
5772,2.677806
5773,1.814145
5774,2.314794
5775,1.833219
5776,1.834134
5777,1.833829
5778,2.337072
5779,1.351339
5780,1.832914
5781,1.833066
5782,1.833829
5783,1.334554
5784,1.316396
5785,1.398642
5786,1.286641
5787,1.269551
5788,1.742428
5789,0.767987
5790,1.705653
5791,1.705653
5792,1.705501
5793,1.705196
5794,1.705348
5795,0.357519
5796,1.270619
5797,1.927825
5798,2.231022
5799,2.157626
5800,2.27512
5801,2.202945
5802,2.420844
5803,2.351415
5804,2.176852
5805,2.293431
5806,2.014801
5807,1.722744
5808,1.320821
5809,1.205005
5810,1.185016
5811,1.360494
5812,2.231479
5813,2.152743
5814,1.673762
5815,1.276417
5816,1.357748
5817,2.03006
5818,2.14023
5819,2.15671
5820,2.174258
5821,1.890593
5822,1.795682
5823,1.993896
5824,2.202182
5825,2.622568
5826,2.659037
5827,2.593118
5828,2.830854
5829,2.8748
5830,2.2916
5831,2.408331
5832,2.74052
5833,2.66804
5834,1.644923
5835,1.318379
5836,1.191424
5837,1.573053
5838,2.072023
5839,1.459068
5840,0.832532
5841,0.898604
5842,1.465934
5843,2.054627
5844,2.062562
5845,1.065385
5846,0.940871
5847,1.604181
5848,1.994812
5849,1.405051
5850,0.803388
5851,0.77409
5852,1.71252
5853,2.202487
5854,2.124666
5855,1.353933
5856,1.145953
5857,0.838025
5858,0.243229
5859,0.675059
5860,1.303883
5861,1.57641
5862,1.387808
5863,1.75845
5864,1.860685
5865,2.831769
5866,3.08751
5867,3.060349
5868,3.028305
5869,2.990005
5870,2.741436
5871,2.476997
5872,2.198062
5873,1.90341
5874,1.700771
5875,1.794461
5876,1.891966
5877,1.994659
5878,2.099794
5879,1.904173
5880,1.397421
5881,1.079423
5882,0.953841
5883,1.221485
5884,1.795377
5885,1.300526
5886,1.282826
5887,1.168688
5888,-0.785382
5889,-0.174105
5890,0.885328
5891,0.227207
5892,1.464561
5893,0.826429
5894,2.083162
5895,0.827344
5896,0.807965
5897,1.418784
5898,2.056764
5899,0.181888
5900,2.029755
5901,1.418784
5902,2.701305
5903,2.109865
5904,3.460441
5905,2.220798
5906,2.249332
5907,3.64065
5908,2.364843
5909,2.395819
5910,3.022812
5911,2.480659
5912,3.222553
5913,2.574197
5914,2.606088
5915,3.364767
5916,2.702373
5917,2.736095
5918,2.034791
5919,1.307851
5920,1.282368
5921,1.258717
5922,-0.084382
5923,0.468452
5924,0.430304
5925,-0.089113
5926,0.34226
5927,-0.483864
5928,-0.500038
5929,-0.214237
5930,2.003967
5931,2.029755
5932,2.055848
5933,2.083772
5934,2.109865
5935,3.460594
5936,1.558556
5937,2.890517
5938,1.608148
5939,2.95552
5940,2.336461
5941,2.364996
5942,2.395514
5943,1.734493
5944,3.023117
5945,3.187152
5946,2.543679
5947,3.293812
5948,3.365225
5949,2.703288
5950,3.474174
5951,2.063935
5952,-0.399176
5953,-0.084382
5954,-0.107271
5955,1.783474
5956,1.783169
5957,2.481575
5958,1.811093
5959,2.511788
5960,2.543374
5961,1.162585
5962,1.139544
5963,-0.404517
5964,1.030442
5965,1.68368
5966,1.68368
5967,1.683223
5968,3.055772
5969,2.32578
5970,1.757534
5971,2.451362
5972,2.481727
5973,1.810178
5974,1.810636
5975,1.810941
5976,1.810025
5977,2.8159
5978,-0.254673
5979,1.265736
5980,1.738613
5981,-0.047761
5982,0.238193
5983,-0.081941
5984,-0.32166
5985,-0.120851
5986,-0.350195
5987,0.025635
5988,-0.534371
5989,0.447242
5990,1.177081
5991,1.177691
5992,1.177234
5993,1.177386
5994,1.177234
5995,-1.34844
5996,-1.770352
5997,-1.562676
5998,-0.263676
5999,-0.428473
6000,-0.147555
6001,0.652171
6002,0.392157
6003,0.906844
6004,0.652323
6005,0.652323
6006,0.392615
6007,1.571221
6008,-0.118105
6009,-0.577249
6010,-0.011902
6011,-0.705882
6012,0.286564
6013,0.224002
6014,0.218051
6015,0.212558
6016,-1.026322
6017,-1.675135
6018,-0.864424
6019,-0.174563
6020,0.053864
6021,1.535973
6022,1.876249
6023,0.991684
6024,2.057679
6025,2.416114
6026,2.342718
6027,2.731975
6028,2.004273
6029,0.02182
6030,2.057221
6031,1.164416
6032,0.928359
6033,0.939803
6034,0.627146
6035,0.627298
6036,0.950179
6037,1.224689
6038,1.99115
6039,1.99176
6040,2.058137
6041,2.12604
6042,0.449531
6043,0.7953
6044,1.153887
6045,1.898833
6046,2.251316
6047,1.938354
6048,2.065766
6049,0.189517
6050,-0.240177
6051,-0.422217
6052,-0.593118
6053,-0.263828
6054,-0.268406
6055,-0.303807
6056,0.070497
6057,0.636149
6058,0.124514
6059,0.177768
6060,-0.396429
6061,0.082704
6062,-0.166323
6063,-0.392615
6064,-0.599069
6065,-0.94667
6066,-1.374228
6067,-1.940642
6068,-0.967117
6069,0.680858
6070,0.961624
6071,1.290913
6072,1.765774
6073,1.50988
6074,1.656214
6075,0.987259
6076,0.68513
6077,0.319982
6078,-0.350347
6079,-0.501259
6080,-0.459907
6081,-0.314488
6082,-0.436866
6083,-0.287633
6084,-0.59678
6085,-0.769818
6086,-0.657359
6087,-0.154574
6088,0.065919
6089,-0.023957
6090,-0.21973
6091,-0.248722
6092,0.028077
6093,0.952468
6094,0.81117
6095,0.496834
6096,1.315175
6097,1.321584
6098,1.511559
6099,0.885023
6100,-0.043488
6101,0.680858
6102,0.676127
6103,0.178225
6104,0.454566
6105,0.184176
6106,0.184024
6107,-0.171359
6108,-0.270542
6109,-0.145724
6110,-0.248569
6111,-0.134737
6112,0.12604
6113,0.552224
6114,1.091173
6115,0.63386
6116,1.232319
6117,0.719463
6118,0.485542
6119,0.764477
6120,0.517739
6121,-0.182956
6122,-0.162203
6123,-0.158846
6124,-0.042725
6125,-0.391394
6126,-1.01915
6127,-0.629435
6128,-0.097963
6129,-0.023804
6130,-0.030671
6131,1.138628
6132,1.832761
6133,0.946975
6134,-0.029755
6135,-0.04303
6136,-0.127718
6137,-0.373083
6138,-0.377508
6139,-0.412909
6140,-0.174258
6141,-0.015564
6142,-0.073396
6143,-0.071717
6144,-0.017548
6145,1.012894
6146,0.840314
6147,0.9131
6148,1.553521
6149,-0.1561
6150,-0.07187
6151,-0.154879
6152,-0.073854
6153,-0.249332
6154,-0.33402
6155,-0.911727
6156,-0.796979
6157,-0.463874
6158,-0.16495
6159,0.711681
6160,1.038224
6161,1.175555
6162,1.617762
6163,1.237049
6164,1.324941
6165,0.782635
6166,0.23682
6167,-0.150454
6168,-0.324407
6169,0.023346
6170,0.201724
6171,0.460822
6172,0.207065
6173,-0.023499
6174,0.201572
6175,-0.160983
6176,-0.025483
6177,0.986191
6178,0.727092
6179,1.077134
6180,1.436637
6181,0.85481
6182,0.269322
6183,-0.310826
6184,-0.672465
6185,-0.398108
6186,-0.361181
6187,-0.25452
6188,-0.131075
6189,-0.140993
6190,0.590677
6191,0.362554
6192,0.597391
6193,0.65568
6194,-0.150759
6195,0.16083
6196,1.149615
6197,1.236286
6198,1.914092
6199,2.096132
6200,2.28336
6201,2.104677
6202,2.249485
6203,1.995575
6204,2.949416
6205,2.708171
6206,1.949187
6207,0.600595
6208,1.498589
6209,0.180362
6210,0.171817
6211,-0.13077
6212,0.576944
6213,0.086976
6214,1.500114
6215,1.029526
6216,2.025483
6217,1.096666
6218,1.582666
6219,1.148394
6220,0.691844
6221,-0.552071
6222,-0.154574
6223,-0.128634
6224,0.155489
6225,1.91104
6226,1.584802
6227,2.035401
6228,2.674144
6229,1.714656
6230,2.34226
6231,2.428473
6232,2.439307
6233,2.054322
6234,2.584878
6235,2.185397
6236,2.736248
6237,2.322728
6238,1.127184
6239,-0.045014
6240,-1.109178
6241,-0.594339
6242,-0.065156
6243,-0.108339
6244,1.428855
6245,1.904784
6246,1.953155
6247,2.079347
6248,2.054322
6249,0.994125
6250,1.544976
6251,2.783703
6252,1.068284
6253,2.213016
6254,1.105821
6255,1.765011
6256,1.707485
6257,2.069429
6258,1.177386
6259,1.177386
6260,1.177386
6261,1.177234
6262,2.023957
6263,2.407874
6264,1.677424
6265,2.132601
6266,1.728542
6267,2.189212
6268,1.337453
6269,1.781033
6270,0.910048
6271,1.336995
6272,1.336843
6273,1.336995
6274,1.780423
6275,1.35256
6276,1.35317
6277,1.798276
6278,1.368276
6279,1.367971
6280,1.816281
6281,1.833982
6282,2.307469
6283,1.432517
6284,2.348516
6285,1.464103
6286,1.925383
6287,1.850156
6288,1.126116
6289,1.480888
6290,1.480583
6291,1.022507
6292,1.464561
6293,1.007858
6294,1.448386
6295,0.993362
6296,0.979171
6297,1.415274
6298,0.965591
6299,1.851072
6300,0.519265
6301,1.383536
6302,1.38323
6303,0.495766
6304,0.910506
6305,0.896773
6306,0.88365
6307,0.870375
6308,0.856947
6309,0.844587
6310,0.831312
6311,1.245899
6312,0.818952
6313,1.232013
6314,1.231556
6315,0.891127
6316,1.220264
6317,1.219806
6318,1.219806
6319,2.428321
6320,2.574502
6321,3.544213
6322,2.745403
6323,3.657893
6324,3.400015
6325,3.99237
6326,3.631037
6327,3.13283
6328,2.797284
6329,2.843519
6330,2.37995
6331,2.914931
6332,1.932097
6333,2.962692
6334,1.972229
6335,1.972686
6336,1.972229
6337,1.972839
6338,2.490578
6339,1.992523
6340,1.993439
6341,1.993286
6342,1.993439
6343,1.993591
6344,-0.268101
6345,-0.482795
6346,-0.083162
6347,1.220264
6348,1.204242
6349,1.187915
6350,1.650263
6351,1.650721
6352,1.650721
6353,1.650111
6354,1.650568
6355,2.133516
6356,1.187915
6357,2.620127
6358,1.204089
6359,2.153353
6360,1.204089
6361,1.187304
6362,2.133059
6363,2.642557
6364,2.687572
6365,2.732433
6366,2.778058
6367,2.82536
6368,2.872358
6369,2.920272
6370,2.968948
6371,1.976196
6372,3.017319
6373,3.065995
6374,2.059815
6375,2.585946
6376,2.608835
6377,2.10193
6378,2.102541
6379,2.102693
6380,1.574731
6381,2.080873
6382,1.556115
6383,2.059815
6384,1.537194
6385,2.038148
6386,1.51812
6387,1.499351
6388,2.517433
6389,0.985275
6390,1.976501
6391,1.462272
6392,1.444572
6393,1.936217
6394,1.426719
6395,1.408865
6396,1.39086
6397,1.373312
6398,1.857328
6399,0.858015
6400,1.320363
6401,1.798581
6402,1.303883
6403,1.285878
6404,2.256199
6405,2.276951
6406,1.799344
6407,2.298009
6408,1.818265
6409,1.818265
6410,2.319982
6411,1.837339
6412,1.837186
6413,2.341497
6414,1.354849
6415,2.341192
6416,1.355459
6417,2.340429
6418,1.857176
6419,1.857176
6420,1.355306
6421,0.842145
6422,1.303426
6423,0.312352
6424,0.274662
6425,2.153353
6426,1.687037
6427,2.173495
6428,1.705043
6429,2.1944
6430,1.236439
6431,1.705348
6432,2.19501
6433,2.710002
6434,1.760739
6435,2.756085
6436,2.298466
6437,2.320287
6438,2.341192
6439,1.857176
6440,2.362707
6441,1.876097
6442,1.876555
6443,2.999008
6444,1.209735
6445,1.892424
6446,2.606394
6447,1.209277
6448,3.328298
6449,1.234455
6450,1.919585
6451,2.638437
6452,1.234455
6453,2.638437
6454,1.233845
6455,1.920653
6456,2.638285
6457,1.233845
6458,1.920195
6459,1.920043
6460,1.920043
6461,1.920348
6462,1.91989
6463,1.209735
6464,1.892119
6465,2.606394
6466,0.50721
6467,2.575265
6468,1.186389
6469,2.57435
6470,1.185931
6471,1.864652
6472,2.574197
6473,1.185779
6474,2.574807
6475,1.892119
6476,1.892271
6477,2.606851
6478,1.20943
6479,2.607309
6480,1.919738
6481,1.919738
6482,2.6392
6483,1.948119
6484,2.774243
6485,1.980468
6486,1.980468
6487,2.708019
6488,2.009766
6489,2.009003
6490,2.009461
6491,2.009766
6492,2.009766
6493,2.009308
6494,2.009766
6495,2.740368
6496,2.038911
6497,1.311208
6498,2.740673
6499,2.038911
6500,2.0383
6501,2.038758
6502,2.038453
6503,2.038148
6504,2.0383
6505,2.038148
6506,2.038758
6507,2.774395
6508,2.068055
6509,2.06836
6510,2.068666
6511,2.80705
6512,2.097505
6513,2.098421
6514,2.947585
6515,1.286641
6516,2.948043
6517,1.286183
6518,2.097963
6519,0.63447
6520,1.31136
6521,0.469215
6522,1.948272
6523,1.23415
6524,1.208972
6525,1.892576
6526,1.185931
6527,1.864652
6528,1.864652
6529,1.16289
6530,1.837491
6531,1.837339
6532,1.838254
6533,1.837034
6534,2.239567
6535,1.852598
6536,2.662852
6537,1.885252
6538,3.420768
6539,2.665751
6540,1.972534
6541,1.254597
6542,1.129015
6543,1.202564
6544,1.079271
6545,1.852903
6546,1.152819
6547,0.343175
6548,0.208591
6549,1.708858
6550,2.493324
6551,1.738766
6552,1.739376
6553,0.958724
6554,-0.195163
6555,0.212406
6556,0.825971
6557,0.160525
6558,-0.244755
6559,-0.601053
6560,-1.844205
6561,-2.10071
6562,-2.101015
6563,-0.877089
6564,0.227665
6565,1.697414
6566,2.814374
6567,2.949416
6568,1.420768
6569,1.969635
6570,2.022278
6571,-0.097658
6572,1.411612
6573,1.508202
6574,-0.097505
6575,1.41146
6576,1.507897
6577,2.626383
6578,2.235752
6579,2.21561
6580,1.616846
6581,1.070115
6582,2.299992
6583,1.77142
6584,2.988785
6585,1.87396
6586,2.511177
6587,1.869688
6588,1.982452
6589,0.610971
6590,1.982147
6591,2.011749
6592,0.630198
6593,2.637217
6594,0.734874
6595,1.330587
6596,2.671244
6597,0.666819
6598,-0.317845
6599,2.691844
6600,1.951171
6601,2.702068
6602,3.512779
6603,1.474174
6604,0.113985
6605,-0.303655
6606,-0.318151
6607,-0.290379
6608,1.816739
6609,2.540627
6610,1.982757
6611,2.636606
6612,1.352407
6613,2.701762
6614,0.773632
6615,2.737469
6616,2.064393
6617,2.183261
6618,2.121614
6619,1.497826
6620,0.128481
6621,0.097505
6622,-0.604105
6623,-0.326696
6624,-0.298619
6625,1.174487
6626,3.760891
6627,3.288624
6628,2.67216
6629,2.736095
6630,2.804456
6631,2.122377
6632,2.902876
6633,2.304265
6634,2.241093
6635,2.365759
6636,2.302434
6637,1.654383
6638,0.229038
6639,0.194095
6640,0.89662
6641,1.524834
6642,0.784771
6643,-0.592203
6644,0.773022
6645,0.666972
6646,1.352712
6647,2.067292
6648,1.377127
6649,1.377432
6650,1.377584
6651,1.377279
6652,0.666819
6653,1.35256
6654,2.06775
6655,2.737469
6656,1.42504
6657,1.425193
6658,0.704814
6659,0.77348
6660,0.053559
6661,-0.652323
6662,-0.298772
6663,0.508583
6664,0.573587
6665,-0.043641
6666,-0.362554
6667,-0.630198
6668,-1.426261
6669,-2.05005
6670,-2.10071
6671,-1.962158
6672,-1.144884
6673,-0.634928
6674,-0.305943
6675,-0.704662
6676,-0.160678
6677,-0.157321
6678,0.704204
6679,1.037156
6680,2.027161
6681,1.529564
6682,2.014954
6683,2.536355
6684,2.749065
6685,2.081788
6686,3.180896
6687,2.375677
6688,3.511406
6689,2.685588
6690,2.814984
6691,3.553674
6692,3.124285
6693,2.626993
6694,3.456016
6695,2.271458
6696,2.920729
6697,1.152056
6698,2.417639
6699,1.874571
6700,2.51133
6701,0.57557
6702,-0.298772
6703,-0.349737
6704,-0.626688
6705,0.166781
6706,1.003433
6707,1.003738
6708,1.797208
6709,1.028916
6710,1.83093
6711,1.457694
6712,1.473411
6713,1.081102
6714,1.488518
6715,1.094682
6716,1.917144
6717,1.12108
6718,1.534752
6719,1.550774
6720,1.566491
6721,1.163195
6722,2.006104
6723,1.191119
6724,1.190814
6725,1.615473
6726,1.630579
6727,1.220569
6728,1.219654
6729,1.561913
6730,1.231556
6731,1.231861
6732,1.66125
6733,0.818799
6734,1.231861
6735,1.660792
6736,0.818952
6737,1.660945
6738,0.819104
6739,0.891279
6740,1.562371
6741,0.891432
6742,1.561913
6743,0.891127
6744,1.220111
6745,1.561913
6746,0.890669
6747,1.220111
6748,1.220417
6749,1.561303
6750,0.891279
6751,1.220264
6752,1.992523
6753,0.818647
6754,2.094453
6755,1.2607
6756,1.69482
6757,1.711452
6758,2.169986
6759,1.76318
6760,2.228733
6761,1.815824
6762,2.746319
6763,2.348516
6764,2.29633
6765,2.898146
6766,2.489357
6767,2.053559
6768,3.03975
6769,2.133516
6770,2.6421
6771,2.193942
6772,2.215305
6773,2.73228
6774,1.77966
6775,2.677653
6776,1.814755
6777,2.315404
6778,1.833371
6779,1.833524
6780,1.833524
6781,2.336004
6782,1.352102
6783,1.833524
6784,1.833219
6785,1.833219
6786,1.334096
6787,1.317006
6788,1.398947
6789,1.28603
6790,1.269703
6791,1.742428
6792,0.768139
6793,1.705653
6794,1.705043
6795,1.705653
6796,1.705501
6797,1.705501
6798,0.357366
6799,1.271077
6800,1.927825
6801,2.230564
6802,2.157168
6803,2.276036
6804,2.202487
6805,2.420539
6806,2.352026
6807,2.177005
6808,2.294347
6809,2.013886
6810,1.72137
6811,1.320668
6812,1.204852
6813,1.185779
6814,1.361105
6815,2.230869
6816,2.152895
6817,1.673915
6818,1.275959
6819,1.357595
6820,2.029908
6821,2.141146
6822,2.156405
6823,2.173342
6824,1.890745
6825,1.795987
6826,1.994812
6827,2.202335
6828,2.622263
6829,2.658885
6830,2.59266
6831,2.831617
6832,2.873732
6833,2.291752
6834,2.408942
6835,2.740826
6836,2.66865
6837,1.64477
6838,1.318074
6839,1.190814
6840,1.573053
6841,2.07187
6842,1.45922
6843,0.83238
6844,0.898604
6845,1.465476
6846,2.054322
6847,2.062715
6848,1.066148
6849,0.940871
6850,1.604028
6851,1.994049
6852,1.405966
6853,0.803388
6854,0.77409
6855,1.712062
6856,2.202335
6857,2.124208
6858,1.354086
6859,1.145953
6860,0.83772
6861,0.243076
6862,0.675212
6863,1.303273
6864,1.57641
6865,1.387808
6866,1.757839
6867,1.86038
6868,2.831006
6869,3.0869
6870,3.059892
6871,3.027848
6872,2.9897
6873,2.741894
6874,2.476997
6875,2.197452
6876,1.904021
6877,1.700771
6878,1.794919
6879,1.892882
6880,1.993744
6881,2.099489
6882,1.903563
6883,1.397269
6884,1.078813
6885,0.953536
6886,1.221942
6887,1.794919
6888,1.300526
6889,1.283284
6890,1.168231
6891,-0.78584
6892,-0.174411
6893,0.885176
6894,0.227359
6895,1.464714
6896,0.827039
6897,2.082704
6898,0.826734
6899,0.807813
6900,1.418784
6901,2.055848
6902,0.18204
6903,2.029908
6904,1.419242
6905,2.701305
6906,2.10956
6907,3.460136
6908,2.220645
6909,2.249485
6910,3.641566
6911,2.365301
6912,2.395819
